Date,AAPL,AMZN,BLV,BTC-USD,F,GXC,SPEU,VTV,VUG,^GSPC,^RUT
2010-11-10,9.53804874420166,8.666500091552734,41.958499908447266,,8.553439140319824,60.73627471923828,20.86410140991211,35.12308120727539,51.188114166259766,1218.7099609375,734.8699951171875
2010-11-11,9.49666690826416,8.518500328063965,41.96882629394531,,8.54315185546875,60.823246002197266,20.6986083984375,35.04804229736328,50.9481201171875,1213.5400390625,731.5800170898438
2010-11-12,9.238140106201172,8.284000396728516,41.64944839477539,,8.383708953857422,59.06929016113281,20.568580627441406,34.686527252197266,50.21098709106445,1199.2099609375,719.27001953125
2010-11-15,9.208452224731445,7.945000171661377,41.026206970214844,,8.743742942810059,58.4387321472168,20.627687454223633,34.67288589477539,50.12526321411133,1197.75,719.9400024414062
2010-11-16,9.045001029968262,7.888999938964844,41.654624938964844,,8.491718292236328,56.67751693725586,20.627687454223633,34.120361328125,49.336700439453125,1178.3399658203125,705.3400268554688
2010-11-17,9.012309074401855,7.917500019073486,41.54130935668945,,8.579155921936035,56.4745979309082,20.060272216796875,34.1135368347168,49.465274810791016,1178.5899658203125,707.77001953125
2010-11-18,9.250136375427246,8.208499908447266,41.57733154296875,,8.291128158569336,57.71394729614258,20.568580627441406,34.570556640625,50.2281379699707,1196.68994140625,720.8400268554688
2010-11-19,9.199155807495117,8.241000175476074,41.7524528503418,,8.373422622680664,57.40956497192383,20.391271591186523,34.61832046508789,50.485260009765625,1199.72998046875,724.3599853515625
2010-11-22,9.397993087768555,8.519499778747559,41.99458312988281,,8.332276344299316,57.32981872558594,20.243507385253906,34.46824264526367,50.63097381591797,1197.8399658203125,727.3300170898438
2010-11-23,9.259132385253906,8.40999984741211,42.11819076538086,,8.075103759765625,55.95273971557617,19.741117477416992,33.97029113769531,49.910987854003906,1180.72998046875,719.9299926757812
2010-11-24,9.441181182861328,8.862500190734863,41.52585220336914,,8.203689575195312,56.82974624633789,19.72338104248047,34.42048645019531,50.776695251464844,1198.3499755859375,736.530029296875
2010-11-26,9.447178840637207,8.859999656677246,41.89670181274414,,8.280841827392578,55.771549224853516,19.504682540893555,34.1135368347168,50.45098876953125,1189.4000244140625,732.72998046875
2010-11-29,9.50326156616211,8.974499702453613,42.025474548339844,,8.26026725769043,56.50358581542969,19.13823699951172,34.140811920166016,50.35667419433594,1187.760009765625,731.9500122070312
2010-11-30,9.331714630126953,8.770000457763672,42.143917083740234,,8.198545455932617,55.95273971557617,18.819072723388672,33.91571807861328,50.04813766479492,1180.550048828125,727.010009765625
2010-12-01,9.489167213439941,8.827500343322754,41.65155029296875,,8.466001510620117,57.279083251953125,19.416032791137695,34.652408599853516,51.102394104003906,1206.0699462890625,743.1400146484375
2010-12-02,9.541651725769043,8.826499938964844,41.532588958740234,,8.630590438842773,58.09083557128906,19.865232467651367,35.12991714477539,51.69382858276367,1221.530029296875,751.2000122070312
2010-12-03,9.520354270935059,8.784000396728516,41.30501174926758,,8.640875816345215,57.641475677490234,19.959802627563477,35.23222732543945,51.873844146728516,1224.7099609375,756.4199829101562
2010-12-06,9.601633071899414,8.90250015258789,41.78086471557617,,8.563730239868164,57.199363708496094,19.918424606323242,35.18447494506836,51.83096694946289,1223.1199951171875,760.8599853515625
2010-12-07,9.543448448181152,8.838500022888184,41.11882781982422,,8.517436027526855,57.03266906738281,20.054363250732422,35.23222732543945,51.83096694946289,1223.75,764.4199829101562
2010-12-08,9.627423286437988,8.814499855041504,40.798126220703125,,8.584300994873047,56.38037109375,20.03662872314453,35.40959167480469,51.89097213745117,1228.280029296875,764.0399780273438
2010-12-09,9.589940071105957,8.742500305175781,41.04122543334961,,8.620305061340332,56.36586380004883,20.03662872314453,35.60740661621094,51.968101501464844,1233.0,767.6300048828125
2010-12-10,9.613924980163574,8.781000137329102,40.82400894165039,,8.604872703552246,56.547061920166016,20.13711166381836,35.873443603515625,52.25096130371094,1240.4000244140625,776.8300170898438
2010-12-13,9.647214889526367,8.712499618530273,40.90156936645508,,8.471147537231445,56.8876953125,20.479923248291016,35.90753936767578,52.2166748046875,1240.4599609375,772.0999755859375
2010-12-14,9.6058349609375,8.696999549865723,40.322303771972656,,8.445428848266602,56.6920051574707,20.509475708007812,35.941646575927734,52.25954818725586,1241.5899658203125,771.6599731445312
2010-12-15,9.607930183410645,8.778499603271484,40.04816818237305,,8.51229190826416,55.575870513916016,20.202131271362305,35.750640869140625,52.062400817871094,1235.22998046875,768.3599853515625
2010-12-16,9.634621620178223,8.902000427246094,40.322303771972656,,8.625450134277344,55.11924362182617,20.27305793762207,35.96210861206055,52.36238479614258,1242.8699951171875,776.5599975585938
2010-12-17,9.615435600280762,8.878999710083008,40.865379333496094,,8.640875816345215,55.1221809387207,20.020631790161133,35.99620056152344,52.49953079223633,1243.9100341796875,779.510009765625
2010-12-20,9.663415908813477,9.16450023651123,40.89121627807617,,8.666594505310059,54.780208587646484,20.044553756713867,36.10536193847656,52.585243225097656,1247.0799560546875,782.2999877929688
2010-12-21,9.723099708557129,9.237500190734863,41.05673599243164,,8.738601684570312,55.92251968383789,20.218019485473633,36.364566802978516,52.83381271362305,1254.5999755859375,790.52001953125
2010-12-22,9.751887321472168,9.23799991607666,40.99465560913086,,8.738601684570312,55.75517272949219,20.23596954345703,36.58967971801758,52.89381408691406,1258.8399658203125,790.5900268554688
2010-12-23,9.705103874206543,9.129500389099121,40.98949432373047,,8.630590438842773,55.33316421508789,20.265878677368164,36.521461486816406,52.79952621459961,1256.77001953125,788.9600219726562
2010-12-27,9.7374906539917,9.107000350952148,41.17496109008789,,8.6768798828125,55.13671112060547,20.18213653564453,36.57846450805664,52.80210494995117,1257.5400390625,792.3499755859375
2010-12-28,9.761185646057129,9.054499626159668,40.56204605102539,,8.604872703552246,54.4964485168457,20.098386764526367,36.64712905883789,52.76771545410156,1258.510009765625,789.4600219726562
2010-12-29,9.755786895751953,9.168499946594238,41.243064880371094,,8.610016822814941,55.224029541015625,20.289798736572266,36.66085433959961,52.9397087097168,1259.780029296875,790.260009765625
2010-12-30,9.706904411315918,9.137499809265137,41.14875030517578,,8.584300994873047,55.09306716918945,20.218019485473633,36.605918884277344,52.87949752807617,1257.8800048828125,789.739990234375
2010-12-31,9.673912048339844,9.0,41.431636810302734,,8.63573169708252,55.47140121459961,20.218019485473633,36.619659423828125,52.819305419921875,1257.6400146484375,783.6500244140625
2011-01-03,9.884147644042969,9.211000442504883,41.47354507446289,,8.872328758239746,56.33723831176758,20.403457641601562,37.045387268066406,53.30950164794922,1271.8699951171875,798.5599975585938
2011-01-04,9.9357328414917,9.250499725341797,41.36354446411133,,8.939193725585938,57.22490310668945,20.547016143798828,37.107200622558594,53.06870651245117,1270.199951171875,785.8300170898438
2011-01-05,10.017007827758789,9.371000289916992,40.80302810668945,,9.201505661010742,57.51595687866211,20.403457641601562,37.27198791503906,53.41268539428711,1276.56005859375,795.0900268554688
2011-01-06,10.008912086486816,9.293000221252441,40.89731979370117,,9.371237754821777,57.1594123840332,20.1582088470459,37.16897964477539,53.35250473022461,1273.8499755859375,791.4199829101562
2011-01-07,10.080591201782227,9.274499893188477,41.096343994140625,,9.396955490112305,56.90476608276367,19.990718841552734,37.079708099365234,53.32669448852539,1271.5,787.8300170898438
2011-01-10,10.27043342590332,9.234000205993652,41.20112991333008,,9.417529106140137,56.533695220947266,19.84716033935547,36.97671890258789,53.343894958496094,1269.75,791.5800170898438
2011-01-11,10.246140480041504,9.217000007629395,41.07543182373047,,9.402097702026367,56.933876037597656,20.044553756713867,37.12778854370117,53.558895111083984,1274.47998046875,794.760009765625
2011-01-12,10.329513549804688,9.204000473022461,40.95491409301758,,9.623259544372559,57.84333419799805,20.678606033325195,37.47111129760742,53.98025894165039,1285.9599609375,801.3599853515625
2011-01-13,10.36729907989502,9.27649974822998,41.29544448852539,,9.60783576965332,57.71238327026367,20.750391006469727,37.402462005615234,53.92867660522461,1283.760009765625,800.6500244140625
2011-01-14,10.451275825500488,9.4375,41.00206756591797,,9.592400550842285,57.84333419799805,20.977699279785156,37.69771957397461,54.255470275878906,1293.239990234375,807.5700073242188
2011-01-18,10.216447830200195,9.5625,40.85540008544922,,9.618122100830078,57.46501159667969,21.14517593383789,37.711448669433594,54.50484848022461,1295.02001953125,807.5599975585938
2011-01-19,10.162164688110352,9.343500137329102,41.017818450927734,,9.206645965576172,57.2685432434082,21.043498992919922,37.3200569152832,53.90287780761719,1281.9200439453125,786.8900146484375
2011-01-20,9.977418899536133,9.097999572753906,40.593482971191406,,9.144929885864258,56.475486755371094,21.02554702758789,37.33378982543945,53.662086486816406,1280.260009765625,778.0800170898438
2011-01-21,9.798670768737793,8.871000289916992,40.87110137939453,,9.2323637008667,55.96617126464844,21.34258460998535,37.57411193847656,53.55029296875,1283.3499755859375,773.1799926757812
2011-01-24,10.120478630065918,8.842499732971191,40.886810302734375,,9.222079277038574,55.86432647705078,21.56987762451172,37.71831512451172,53.9716682434082,1290.8399658203125,779.280029296875
2011-01-25,10.238941192626953,8.835000038146973,41.17496109008789,,9.201505661010742,55.60964584350586,21.36052703857422,37.738914489746094,53.9888801574707,1291.1800537109375,779.9600219726562
2011-01-26,10.312419891357422,8.769499778747559,40.776824951171875,,9.44838809967041,56.08256912231445,21.51605224609375,37.8419189453125,54.384464263916016,1296.6300048828125,793.719970703125
2011-01-27,10.293224334716797,9.22249984741211,40.886810302734375,,9.664411544799805,56.155357360839844,21.653623580932617,37.979248046875,54.470458984375,1299.5400390625,795.4299926757812
2011-01-28,10.07999038696289,8.557000160217285,41.0596809387207,,8.368276596069336,54.765647888183594,21.01358413696289,37.3749885559082,53.361080169677734,1276.3399658203125,775.4000244140625
2011-01-31,10.176557540893555,8.482000350952148,40.87110137939453,,8.203689575195312,55.4132080078125,21.34258460998535,37.66337966918945,53.80828857421875,1286.1199951171875,781.25
2011-02-01,10.347810745239258,8.605500221252441,40.652252197265625,,8.172830581665039,56.068031311035156,21.82111358642578,38.356910705566406,54.565059661865234,1307.5899658203125,798.8900146484375
2011-02-02,10.32651424407959,8.67650032043457,40.62068176269531,,7.920804977416992,56.206275939941406,21.767276763916016,38.23331832885742,54.44466018676758,1304.030029296875,796.1599731445312
2011-02-03,10.300125122070312,8.685500144958496,40.468109130859375,,8.105966567993164,56.18443298339844,21.743343353271484,38.34318161010742,54.625240325927734,1307.0999755859375,798.6300048828125
2011-02-04,10.391897201538086,8.796500205993652,40.18925857543945,,8.085391998291016,56.199005126953125,21.605770111083984,38.3637809753418,54.87464141845703,1310.8699951171875,800.1099853515625
2011-02-07,10.553250312805176,8.821499824523926,40.347137451171875,,8.285983085632324,55.995277404785156,21.707456588745117,38.64530563354492,55.13262939453125,1319.050048828125,808.3200073242188
2011-02-08,10.652819633483887,9.152999877929688,40.078773498535156,,8.352849006652832,55.733341217041016,21.767276763916016,38.816986083984375,55.40782165527344,1324.5699462890625,813.6900024414062
2011-02-09,10.741588592529297,9.265000343322754,40.41025161743164,,8.275696754455566,54.5328254699707,21.80316925048828,38.679649353027344,55.29603576660156,1320.8800048828125,809.27001953125
2011-02-10,10.633026123046875,9.310500144958496,39.98408889770508,,8.203689575195312,54.2199592590332,21.581844329833984,38.72771072387695,55.32182693481445,1321.8699951171875,812.7000122070312
2011-02-11,10.702300071716309,9.462499618530273,40.40500259399414,,8.42485237121582,54.73655700683594,21.611751556396484,38.940582275390625,55.70021057128906,1329.1500244140625,822.1099853515625
2011-02-14,10.77217960357666,9.520999908447266,40.45235061645508,,8.275696754455566,55.114898681640625,21.551939010620117,39.071044921875,55.80339813232422,1332.3199462890625,825.9000244140625
2011-02-15,10.793773651123047,9.451499938964844,40.51020812988281,,8.280841827392578,55.1221809387207,21.647640228271484,38.933712005615234,55.657222747802734,1328.010009765625,820.030029296875
2011-02-16,10.890645027160645,9.331000328063965,40.51020812988281,,8.255126953125,55.602378845214844,21.89289665222168,39.174049377441406,56.00978469848633,1336.3199462890625,828.3699951171875
2011-02-17,10.745790481567383,9.387999534606934,40.60490417480469,,8.213973999023438,55.784271240234375,22.042438507080078,39.3731803894043,56.112979888916016,1340.4300537109375,834.02001953125
2011-02-18,10.513663291931152,9.324999809265137,40.50492477416992,,8.11111068725586,55.84247970581055,22.03644561767578,39.483036041259766,56.17317581176758,1343.010009765625,834.8200073242188
2011-02-22,10.15527057647705,9.020999908447266,40.92058181762695,,7.833364009857178,53.754310607910156,21.43230628967285,38.78264236450195,54.7800407409668,1315.43994140625,812.9600219726562
2011-02-23,10.275530815124512,8.833999633789062,40.91530227661133,,7.643062591552734,53.550559997558594,21.551939010620117,38.59037780761719,54.332847595214844,1307.4000244140625,799.6500244140625
2011-02-24,10.283329963684082,8.887499809265137,41.157344818115234,,7.560766220092773,53.455989837646484,21.51605224609375,38.494239807128906,54.3758544921875,1306.0999755859375,804.1799926757812
2011-02-25,10.441685676574707,8.862000465393066,41.378265380859375,,7.751073360443115,54.198123931884766,21.779247283935547,38.87190246582031,55.0810546875,1319.8800048828125,821.9500122070312
2011-02-28,10.593134880065918,8.66450023651123,41.46770477294922,,7.740786552429199,54.954811096191406,21.851016998291016,39.180908203125,55.29603576660156,1327.219970703125,823.4500122070312
2011-03-01,10.476171493530273,8.472000122070312,41.485687255859375,,7.540193557739258,54.510990142822266,21.533994674682617,38.54916763305664,54.358673095703125,1306.3299560546875,807.0800170898438
2011-03-02,10.560446739196777,8.60099983215332,41.23217010498047,,7.540193557739258,55.23857879638672,21.743343353271484,38.583499908447266,54.52205276489258,1308.43994140625,810.9000244140625
2011-03-03,10.783580780029297,8.63949966430664,40.88359451293945,,7.59162712097168,56.271766662597656,21.994577407836914,39.22896957397461,55.511024475097656,1330.969970703125,828.8900146484375
2011-03-04,10.796774864196777,8.583499908447266,41.10013961791992,,7.416752338409424,56.35179138183594,21.72539710998535,38.89250946044922,55.16703796386719,1321.1500244140625,824.989990234375
2011-03-07,10.65761661529541,8.454000473022461,40.96811294555664,,7.205874443054199,55.8715705871582,21.623722076416016,38.64530563354492,54.57365417480469,1310.1300048828125,812.25
2011-03-08,10.669610023498535,8.344499588012695,40.79380798339844,,7.442470550537109,56.97026062011719,21.575862884521484,39.050445556640625,54.969234466552734,1321.8199462890625,824.6599731445312
2011-03-09,10.570942878723145,8.452500343322754,41.02618408203125,,7.349890232086182,57.10121536254883,21.563894271850586,39.071044921875,54.823036193847656,1320.02001953125,821.1900024414062
2011-03-10,10.396994590759277,8.307000160217285,41.42229080200195,,7.231592655181885,56.271766662597656,21.061433792114258,38.288238525390625,53.8770751953125,1295.1099853515625,799.530029296875
2011-03-11,10.556544303894043,8.403499603271484,41.32194900512695,,7.385892391204834,56.242645263671875,21.199018478393555,38.53544998168945,54.23826599121094,1304.280029296875,802.8300170898438
2011-03-14,10.603635787963867,8.33650016784668,41.390594482421875,,7.355034828186035,56.38088607788086,20.95975112915039,38.301971435546875,53.937278747558594,1296.3900146484375,798.1699829101562
2011-03-15,10.359803199768066,8.253999710083008,41.51207733154297,,7.5453362464904785,55.48596954345703,20.62478256225586,37.876251220703125,53.37830352783203,1281.8699951171875,791.3300170898438
