1688184676,30408.50000,0.00394455
1688184781,30403.10000,0.03289481
1688184781,30404.20000,0.00879289
1688184954,30400.00000,0.18196029
1688184954,30400.00000,0.30840381
1688184954,30400.00000,0.33966259
1688184954,30400.00000,0.27882648
1688184954,30400.00000,0.19460769
1688184954,30400.00000,0.26811537
1688184954,30400.00000,0.34957110
1688184955,30400.00000,0.24228008
1688184955,30400.00000,0.24218564
1688184955,30400.00000,0.42160422
1688184955,30400.00000,0.34974763
1688184974,30400.10000,0.00658077
1688184974,30400.10000,0.00099023
1688184976,30400.00000,0.08455056
1688184976,30400.00000,0.12217998
1688184976,30400.00000,0.12217998
1688184976,30400.00000,0.23488310
1688184976,30400.00000,0.25872317
1688184977,30400.00000,0.09103975
1688184977,30400.00000,0.13041630
1688184978,30400.00000,0.10622789
1688184978,30400.00000,0.81692333
1688184978,30400.00000,1.29933270
1688184978,30400.00000,2.06255722
1688184978,30400.00000,1.15376718
1688184978,30400.00000,0.11617812
1688184978,30399.60000,0.00010000
1688184986,30391.80000,0.00010000
1688185017,30377.00000,0.00010000
1688185017,30366.30000,0.00010000
1688185028,30360.70000,0.00600000
1688185033,30360.70000,0.00572400
1688185189,30370.20000,0.03292668
1688185206,30361.60000,0.08045430
1688185221,30369.70000,0.00010000
1688185286,30369.00000,0.00121278
1688185292,30369.00000,0.00103827
1688185292,30369.00000,0.00329284
1688185388,30360.60000,0.00023527
1688185388,30354.60000,0.00069097
1688185388,30348.30000,0.00029472
1688185388,30345.70000,0.00010000
1688185388,30345.10000,0.00394371
1688185516,30358.60000,0.00131045
1688185554,30359.80000,0.00164000
1688185557,30351.20000,0.05000000
1688185557,30351.10000,0.04814000
1688185582,30340.50000,0.12991522
1688185582,30340.50000,0.73334742
1688185582,30340.50000,0.00010036
1688185582,30340.50000,0.15667859
1688185582,30346.80000,0.10292988
1688185582,30347.60000,0.13750000
1688185582,30348.10000,0.06591533
1688185582,30348.30000,0.39633218
1688185582,30349.20000,1.31928099
1688185657,30345.00000,0.00356986
1688185665,30344.40000,0.00382353
1688185851,30340.50000,0.00288883
1688185883,30340.50000,0.00059326
1688185933,30344.90000,0.00075000
1688185933,30348.60000,0.00301300
1688186030,30360.40000,0.00049406
1688186079,30357.10000,0.00010219
1688186233,30361.60000,0.00567400
1688186236,30361.60000,0.10264028
1688186247,30369.70000,0.00083524
1688186262,30369.70000,0.00205000
1688186294,30369.70000,0.01338300
1688186325,30369.60000,0.00022495
1688186353,30369.70000,0.02102700
1688186360,30369.70000,0.00016232
1688186383,30369.70000,0.01881575
1688186389,30369.70000,0.00572939
1688186413,30369.70000,0.01147200
1688186425,30369.70000,0.00384916
1688186457,30369.70000,0.05739725
1688186473,30404.90000,0.02478300
1688186533,30378.30000,0.02866800
1688186560,30377.70000,0.00026890
1688186560,30377.20000,0.00006119
1688186593,30380.30000,0.01720800
1688186654,30385.90000,0.01529600
1688186714,30375.80000,0.03440800
1688186715,30374.90000,0.00065850
1688186774,30404.30000,0.01912000
1688186834,30401.20000,0.01629224
1688186834,30401.20000,0.00473976
1688186836,30399.20000,0.00065788
1688186894,30402.80000,0.02294400
1688186954,30399.20000,0.00658157
1688186954,30399.30000,0.01445043
1688187014,30398.90000,0.00658111
1688187014,30399.30000,0.01636289
1688187048,30406.20000,0.00049341
1688187073,30404.00000,0.02294100
1688187078,30403.40000,0.00657992
1688187078,30403.90000,0.00139008
1688187133,30400.20000,0.02294400
1688187194,30397.90000,0.00658100
1688187194,30398.20000,0.03547300
1688187253,30398.10000,0.00658107
1688187253,30398.20000,0.01827493
1688187313,30399.80000,0.02294400
1688187373,30399.50000,0.02294400
1688187433,30398.90000,0.00658066
1688187433,30399.10000,0.01827534
1688187493,30389.90000,0.01912000
1688187703,30395.60000,0.00078113
1688187965,30397.30000,0.00049346
1688188274,30397.30000,0.00239537
1688188274,30400.40000,0.03573363
1688188334,30406.10000,0.03818900
1688188460,30400.40000,0.00070000
1688188461,30399.40000,0.00375014
1688188476,30405.90000,0.00402910
1688188479,30405.60000,0.16522921
1688188765,30433.30000,0.00651930
1688188886,30423.40000,0.00657464
1688188886,30427.10000,0.00657447
1688188886,30427.30000,0.00049084
1688188999,30409.80000,0.23307536
1688189113,30412.70000,0.00657752
1688189113,30413.80000,0.00099148
1688189150,30412.40000,0.00657754
1688189150,30413.20000,0.00328677
1688189340,30406.90000,0.00018854
1688189377,30406.90000,0.00010533
1688189436,30407.00000,0.00136085
1688190060,30418.30000,0.00075619
1688190418,30414.70000,0.02004815
1688190620,30415.50000,0.00116600
1688190778,30418.00000,0.00275421
1688190813,30422.90000,0.00550519
1688191394,30440.50000,0.00184700
1688191454,30443.90000,0.00381600
1688191521,30442.90000,0.16423759
1688191521,30439.80000,0.13750000
1688191521,30439.10000,0.03285626
1688191521,30439.00000,0.16424838
1688191521,30438.00000,0.29115777
1688191574,30439.60000,0.00680200
1688191675,30435.00000,0.00032856
1688191675,30429.70000,0.00759929
1688191837,30440.30000,0.29115777
1688191837,30440.40000,0.05884223
1688191964,30439.60000,0.16426025
1688191964,30439.50000,0.00704363
1688191964,30437.70000,0.06945012
1688192007,30438.70000,0.00492853
1688192131,30441.30000,0.00016425
1688192207,30431.00000,0.00048360
1688192378,30424.10000,0.09013672
1688192994,30430.30000,0.00078800
1688193167,30430.30000,0.00657317
1688193167,30430.30000,0.00180580
1688193260,30430.20000,0.00065724
1688193260,30415.50000,0.00007517
1688193264,30415.50000,0.00024775
1688193327,30415.50000,0.00018853
1688193345,30416.20000,0.00023149
1688193356,30416.70000,0.00688465
1688193508,30415.60000,0.00392367
1688193515,30415.50000,0.00082359
1688193674,30422.90000,0.00566000
1688193675,30422.30000,0.00023846
1688194323,30422.00000,0.00023213
1688194326,30422.00000,0.09977082
1688194345,30430.70000,0.02131195
1688194348,30450.00000,0.00315432
1688194381,30450.00000,0.00212568
1688194381,30466.10000,0.01433432
1688194815,30453.10000,0.00337621
1688194927,30454.20000,0.00010854
1688194958,30454.20000,0.13920940
1688194958,30454.20000,0.15000000
1688194958,30454.20000,0.03810314
1688194971,30454.10000,0.00143814
1688194971,30453.90000,0.01000000
1688194971,30447.20000,0.16424515
1688194971,30445.60000,0.16424515
1688194971,30440.60000,0.10561611
1688195041,30453.40000,0.00011066
1688195065,30453.00000,0.00169495
1688195081,30453.00000,0.04531245
1688195180,30454.20000,0.00082309
1688195235,30454.30000,0.00882409
1688195391,30438.80000,0.04185448
1688195460,30431.40000,0.00088205
1688195482,30428.30000,0.03477656
1688195542,30429.10000,0.00159687
1688195564,30434.20000,0.04950904
1688195630,30424.30000,0.01150290
1688195721,30424.40000,0.00010000
1688195785,30424.10000,0.00547896
1688195949,30418.40000,0.00057589
1688196314,30419.00000,0.00184600
1688196345,30418.30000,0.29587452
1688196345,30412.00000,0.00047343
1688196345,30411.90000,0.05365205
1688196374,30411.00000,0.00381300
1688196488,30421.90000,0.00603486
1688196605,30429.80000,0.01203964
1688196682,30439.50000,0.00312453
1688196687,30439.10000,0.00493115
1688196775,30447.30000,0.00015269
1688196849,30448.60000,0.00021751
1688196849,30448.50000,0.00125370
1688196887,30446.20000,0.00013000
1688196897,30449.70000,0.00065682
1688196981,30448.80000,0.00010763
1688197683,30432.50000,0.05230000
1688197698,30430.90000,0.00039511
1688197698,30430.60000,0.00027196
1688197887,30444.90000,0.00357300
1688198001,30446.30000,0.00187627
1688198001,30446.20000,0.00145803
1688198121,30452.80000,0.00098000
1688198350,30465.20000,0.00027300
1688198438,30465.70000,0.00126481
1688198626,30467.60000,0.00076519
1688198674,30471.60000,0.00065632
1688198713,30469.90000,0.00011990
1688198938,30464.50000,0.00032160
1688199316,30453.80000,0.00605000
1688199318,30457.40000,0.00025334
1688199391,30448.00000,0.00152617
1688199484,30446.20000,0.02500000
1688199563,30444.90000,0.00011362
1688199723,30443.90000,0.00013782
1688199747,30446.10000,0.01368000
1688199777,30446.00000,0.01312051
1688199824,30451.50000,0.00015181
1688199854,30452.40000,0.00755900
1688199882,30452.10000,0.00500643
1688199921,30452.00000,0.00087403
1688200073,30443.90000,0.00012299
1688200082,30443.90000,0.00026237
1688200090,30443.90000,0.00031947
1688200094,30444.00000,0.00374900
1688200099,30443.90000,0.00019432
1688200101,30443.90000,0.00023050
1688200122,30443.90000,0.00028415
1688200163,30443.90000,0.00027059
1688200192,30443.90000,0.00028671
1688200204,30443.90000,0.00018828
1688200214,30444.00000,0.00282171
1688200214,30444.00000,0.00092729
1688200220,30443.90000,0.00031697
1688200221,30444.00000,0.00011402
1688200242,30443.90000,0.00020727
1688200380,30444.00000,0.03822100
1688200482,30444.00000,0.06166498
1688200482,30444.00000,0.02490275
1688200514,30444.00000,0.00184500
1688200732,30448.50000,0.03301100
1688200732,30451.90000,0.00016238
1688200824,30452.20000,0.12153545
1688200824,30452.20000,0.01532603
1688200824,30452.20000,0.15685160
1688200824,30452.20000,0.31626029
1688200824,30452.20000,0.15685160
1688200824,30452.20000,0.05446099
1688200824,30451.90000,0.10239061
1688200824,30451.90000,0.03510939
1688200824,30447.90000,0.00656810
1688200824,30447.70000,0.00118780
1688200824,30447.40000,0.10000000
1688200824,30447.30000,0.01398631
1688200824,30447.30000,0.15685160
1688200824,30447.30000,0.02354598
1688200824,30447.20000,0.13330562
1688200824,30447.20000,0.00419438
1688200824,30447.10000,0.04923621
1688200824,30446.80000,0.10342101
1688200824,30446.80000,0.15685160
1688200824,30446.80000,0.15685160
1688200824,30446.80000,0.15685160
1688200824,30446.80000,0.15685160
1688200824,30446.80000,0.09061562
1688200824,30446.40000,0.02210000
1688200824,30445.90000,0.01629224
1688200824,30444.40000,0.02784374
1688200824,30444.40000,0.15685160
1688200824,30444.40000,0.00577412
1688200824,30444.40000,0.01319849
1688200824,30445.60000,0.01897260
1688200824,30445.60000,0.01715666
1688200824,30445.60000,0.15411784
1688200824,30445.60000,0.01089518
1688200824,30445.60000,0.02458748
1688200824,30445.60000,0.00577412
1688200824,30445.60000,0.00343886
1688200824,30445.60000,0.00463856
1688200824,30445.60000,0.00251656
1688200824,30445.60000,0.00260450
1688200824,30445.60000,0.02805183
1688200824,30445.60000,0.01554455
1688200824,30445.60000,0.02805183
1688200824,30446.40000,0.04537735
1688200827,30451.20000,0.25758256
1688200828,30452.90000,0.00788203
1688200829,30451.20000,0.56372856
1688200829,30450.20000,0.00656810
1688200829,30447.90000,0.13750000
1688200829,30446.30000,0.82144548
1688200829,30446.30000,0.05000000
1688200829,30443.90000,0.00703275
1688200829,30443.30000,0.00656937
1688200829,30443.20000,0.10000000
1688200829,30443.10000,0.03733471
1688200848,30456.00000,0.00301728
1688200877,30454.20000,0.00036617
1688200970,30452.10000,0.00010935
1688200994,30452.90000,0.00451100
1688201173,30457.30000,0.00065958
1688201246,30458.20000,0.00158358
1688201246,30463.10000,0.02349649
1688201351,30445.80000,0.00657058
1688201351,30446.00000,0.04196139
1688201718,30463.60000,0.00010756
1688201762,30451.20000,0.00016226
1688202094,30443.10000,0.02135784
1688202103,30443.00000,0.00567076
1688202271,30443.00000,0.00100000
1688202378,30443.10000,0.00143814
1688202378,30443.10000,0.00016186
1688202400,30443.10000,0.00080248
1688202400,30443.10000,0.00080248
1688202424,30443.10000,0.00049272
1688202424,30443.00000,0.60411483
1688202424,30443.00000,0.61561485
1688202424,30443.00000,0.00657065
1688202424,30443.00000,0.13750000
1688202424,30443.00000,0.13619967
1688202494,30443.10000,0.00374900
1688202495,30443.00000,0.00130033
1688202495,30443.00000,0.05000000
1688202495,30443.00000,0.00057699
1688202495,30443.00000,0.00656905
1688202495,30443.00000,0.15000000
1688202495,30443.00000,0.36575705
1688202495,30443.00000,0.40640000
1688202495,30443.00000,0.10292988
1688202495,30443.00000,0.02600000
1688202495,30443.00000,0.00925004
1688202495,30443.00000,0.58256973
1688202495,30443.00000,0.29864693
1688202554,30443.10000,0.00184400
1688202557,30443.10000,0.00910509
1688202566,30443.00000,0.15000000
1688202566,30443.00000,0.00656812
1688202566,30443.00000,0.13750000
1688202566,30443.00000,0.00058411
1688202566,30443.00000,0.05000000
1688202566,30443.00000,0.35489777
1688202688,30443.00000,0.05000000
1688202688,30443.00000,0.29456769
1688202688,30443.00000,0.05543231
1688202771,30434.40000,0.00054082
1688202771,30434.30000,0.00657199
1688202771,30432.20000,0.00657220
1688202771,30430.20000,0.68631499
1688202854,30439.70000,0.24400042
1688202854,30439.60000,0.00657089
1688202854,30437.60000,0.54942869
1688202896,30439.50000,0.09855777
1688202917,30438.40000,0.17047126
1688202917,30438.30000,0.00035667
1688202917,30436.70000,0.05000000
1688202917,30435.80000,0.04521027
1688202917,30435.70000,0.05922274
1688203052,30439.40000,0.06569352
1688203066,30443.00000,0.00657043
1688203066,30443.10000,0.00848601
1688203088,30441.40000,0.00065700
1688203099,30440.70000,0.08969099
1688203200,30442.30000,0.00450000
1688203205,30444.80000,0.00099244
1688203335,30451.80000,0.00019360
1688203335,30451.90000,0.00165140
1688203345,30450.90000,0.00164195
1688203394,30450.80000,0.00184500
1688203454,30452.20000,0.00369000
1688203514,30453.10000,0.00375000
1688203588,30453.60000,0.00015912
1688203625,30453.20000,0.00174009
1688203634,30454.80000,0.00184400
1688203695,30461.60000,0.00368800
1688203754,30461.70000,0.00184400
1688203814,30463.20000,0.00011008
1688203814,30463.30000,0.00173392
1688203902,30463.10000,0.00013889
1688203910,30463.00000,0.00013463
1688203910,30463.10000,0.05284214
1688203910,30463.60000,0.07613822
1688203910,30465.00000,0.19429446
1688204171,30464.30000,0.03282531
1688204515,30461.50000,0.00013912
1688204651,30461.60000,0.00311000
1688204713,30461.50000,0.00119993
1688204782,30461.50000,0.00023615
1688204784,30461.50000,0.00129719
1688204793,30444.90000,0.00492424
1688205071,30446.00000,0.00022731
1688205184,30443.30000,0.00656968
1688205184,30443.20000,0.11886154
1688205191,30445.80000,0.00010000
1688205254,30445.10000,0.00656985
1688205254,30445.20000,0.00479915
1688205314,30443.90000,0.00381000
1688205461,30445.90000,0.00137134
1688205540,30441.20000,0.00041318
1688205540,30441.20000,0.00164004
1688205605,30442.20000,0.00025978
1688205639,30442.20000,0.01618184
1688205667,30442.20000,0.00065698
1688205678,30442.10000,0.00057599
1688205758,30442.20000,0.05370000
1688205794,30442.20000,0.00374900
1688205854,30442.20000,0.02095500
1688205914,30442.20000,0.00190500
1688205921,30442.20000,0.02277908
1688205921,30442.20000,0.00010000
1688205946,30446.90000,0.00602282
1688205974,30447.70000,0.00184400
1688206149,30453.70000,0.00102734
1688206278,30457.10000,0.00360276
1688206562,30448.10000,0.13750000
1688206562,30448.10000,0.13750000
1688206562,30451.50000,0.00656953
1688206562,30451.60000,0.05781603
1688206564,30447.10000,0.00199590
1688206772,30434.60000,0.00565537
1688206839,30439.50000,0.00485497
1688206874,30458.80000,0.00184400
1688206903,30454.20000,0.00164169
1688207063,30470.60000,0.00214882
1688207082,30469.90000,0.00164095
1688207137,30467.30000,0.00966172
1688207157,30465.10000,0.00492367
1688207166,30465.40000,0.00015856
1688207166,30465.50000,0.01515163
1688207170,30464.50000,0.00070366
1688207294,30476.80000,0.00184400
1688207354,30474.80000,0.01714500
1688207414,30475.40000,0.00362371
1688207414,30481.00000,0.00027000
1688207414,30484.70000,0.01325129
1688207474,30484.20000,0.00190500
1688207605,30487.50000,0.00014149
1688207704,30488.90000,0.49223580
1688207714,30484.90000,0.00905400
1688207755,30489.70000,0.00200000
1688207894,30483.20000,0.01584500
1688208039,30486.90000,0.00547470
1688208099,30476.10000,0.00011504
1688208112,30468.00000,0.00486719
1688208202,30480.30000,0.10493006
1688208202,30480.20000,0.29316994
1688208216,30480.60000,0.06617114
1688208324,30482.80000,0.00600000
1688208414,30481.10000,0.00024038
1688208452,30468.10000,0.00110308
1688208498,30468.10000,0.00780000
1688208540,30468.10000,0.00250000
1688208572,30468.10000,0.00104599
1688208573,30468.00000,0.00021066
1688208582,30468.00000,0.00010533
1688208601,30468.00000,0.00042055
1688208728,30468.00000,0.00016626
1688208749,30468.00000,0.00015056
1688208835,30468.00000,0.00003431
1688208835,30468.00000,0.00396569
1688209044,30468.00000,0.00390455
1688209044,30468.00000,0.00065487
1688209044,30465.00000,0.00027245
1688209044,30462.60000,0.00061813
1688209171,30473.10000,0.10000000
1688209171,30473.20000,0.01348083
1688209395,30478.90000,0.00082300
1688209787,30479.00000,0.00065618
1688210027,30478.90000,0.01784000
1688210107,30479.00000,0.00221621
1688210107,30493.50000,0.01418178
1688210143,30493.50000,0.00151000
1688210366,30497.20000,0.00068986
1688210366,30497.20000,0.00493254
1688210366,30497.40000,0.00568389
1688210474,30495.70000,0.00035518
1688210474,30495.60000,0.04490482
1688210599,30497.70000,0.00034645
1688210599,30497.60000,0.00857612
1688210629,30498.90000,0.00250000
1688210893,30488.90000,0.00046019
1688210893,30488.80000,0.00025724
1688210893,30488.70000,0.02843257
1688211041,30493.10000,0.10000000
1688211041,30493.20000,0.05000000
1688211041,30497.30000,0.10000000
1688211041,30497.40000,0.15000000
1688211041,30497.40000,0.10000000
1688211041,30497.50000,0.02160000
1688211041,30497.70000,0.13750000
1688211041,30499.10000,0.05362832
1688211041,30499.50000,0.01945418
1688211167,30496.30000,0.00066565
1688211205,30496.40000,0.00327900
1688211231,30496.40000,0.01545067
1688211341,30496.30000,0.00016641
1688211429,30496.30000,0.00583000
1688211443,30496.40000,0.03067366
1688211455,30496.30000,0.00033794
1688211455,30492.90000,0.00083131
1688211455,30484.00000,0.00054660
1688211455,30483.90000,0.13750000
1688211455,30483.80000,0.16402101
1688211455,30483.00000,0.01886314
1688211474,30485.80000,0.00055511
1688211474,30485.70000,0.42135489
1688211475,30485.80000,0.00055386
1688211475,30485.70000,0.11726145
1688211475,30485.60000,0.00298518
1688211475,30485.60000,0.32019951
1688211493,30487.30000,0.00055926
1688211493,30487.20000,0.28654074
1688211508,30486.10000,0.00055749
1688211508,30486.00000,0.08144251
1688211851,30500.00000,0.00050000
1688211852,30503.20000,0.00023489
1688211917,30525.00000,0.00650542
1688211921,30525.00000,0.00350794
1688211921,30525.00000,0.00091859
1688211961,30525.00000,0.00085323
1688211961,30534.30000,0.01083880
1688212003,30537.80000,0.00818611
1688212081,30540.00000,0.00204004
1688212083,30542.20000,0.00201963
1688212083,30543.20000,0.00068883
1688212083,30544.60000,0.00024087
1688212097,30549.30000,0.00023453
1688212097,30550.00000,0.11441875
1688212097,30550.00000,0.20667610
1688212097,30550.00000,0.17890515
1688212097,30550.00000,0.08126495
1688212097,30550.00000,0.45883364
1688212097,30550.00000,0.06900000
1688212097,30550.00000,0.40283706
1688212097,30550.00000,0.40283706
1688212097,30550.00000,0.52323166
1688212097,30550.00000,0.71627429
1688212097,30550.00000,0.65745233
1688212097,30550.00000,0.72391805
1688212097,30550.00000,0.62581701
1688212097,30550.00000,1.51659733
1688212097,30550.00000,0.94026825
1688212097,30550.00000,0.92074948
1688212097,30550.00000,0.64121896
1688212098,30550.00000,0.67314713
1688212098,30550.00000,0.34477605
1688212098,30551.50000,0.29834288
1688212098,30551.50000,0.00027000
1688212098,30551.60000,0.16000000
1688212098,30565.40000,0.00016358
1688212098,30565.50000,0.00282201
1688212116,30565.50000,0.00128933
1688212116,30565.50000,0.00321116
1688212160,30589.20000,0.00164300
1688212161,30589.30000,0.00068779
1688212161,30595.40000,0.00023419
1688212161,30597.90000,0.00020911
1688212161,30598.00000,0.00212891
1688212213,30567.40000,0.01145010
1688212277,30566.10000,0.00335301
1688212277,30566.10000,0.01005716
1688212278,30566.00000,0.00156000
1688212279,30566.80000,0.01003082
