Date,AAPL,F,WMT
2018-03-27,39.5845947265625,7.24276065826416,25.43889808654785
2018-03-28,39.147220611572266,7.262822151184082,25.9473819732666
2018-03-29,39.452903747558594,7.409953594207764,26.302143096923828
2018-04-02,39.19424819946289,7.262822151184082,25.29109001159668
2018-04-03,39.59635543823242,7.456766605377197,25.660627365112305
2018-04-04,40.353515625,7.577144622802734,25.7847900390625
2018-04-05,40.63334655761719,7.590519428253174,25.959211349487305
2018-04-06,39.59400177001953,7.476830005645752,25.62810707092285
2018-04-09,39.986690521240234,7.52364444732666,25.50690269470215
2018-04-10,40.739158630371094,7.65739631652832,25.557147979736328
2018-04-11,40.5486946105957,7.6440205574035645,25.397512435913086
2018-04-12,40.94843673706055,7.563769340515137,25.255615234375
2018-04-13,41.08717727661133,7.543704509735107,25.430028915405273
2018-04-16,41.34349060058594,7.6105804443359375,25.672449111938477
2018-04-17,41.91254425048828,7.6105804443359375,25.985815048217773
2018-04-18,41.81848907470703,7.577144622802734,25.888263702392578
2018-04-19,40.63334655761719,7.428041934967041,25.982860565185547
2018-04-20,38.968509674072266,7.333154201507568,25.71384048461914
2018-04-23,38.855648040771484,7.482261657714844,25.45368766784668
2018-04-24,38.3148078918457,7.428041934967041,25.58080291748047
2018-04-25,38.48175048828125,7.529702186584473,25.770009994506836
2018-04-26,38.61579132080078,7.746578693389893,25.99764060974121
2018-04-27,38.169010162353516,7.787243843078613,25.805482864379883
2018-04-30,38.8603401184082,7.6178083419799805,26.1513671875
2018-05-01,39.763301849365234,7.6313629150390625,25.840957641601562
2018-05-02,41.51985549926758,7.597475528717041,25.524635314941406
2018-05-03,41.59510040283203,7.590697765350342,25.492122650146484
2018-05-04,43.227020263671875,7.699138164520264,25.876436233520508
2018-05-07,43.53976058959961,7.685585021972656,25.267438888549805
2018-05-08,43.74904251098633,7.6381402015686035,25.347257614135742
2018-05-09,44.05709457397461,7.495814323425293,24.554975509643555
2018-05-10,44.68727111816406,7.597475528717041,24.599597930908203
2018-05-11,44.51730728149414,7.583921432495117,24.80486297607422
2018-05-14,44.413455963134766,7.577145576477051,25.105331420898438
2018-05-15,44.009796142578125,7.604252338409424,25.144001007080078
2018-05-16,44.420528411865234,7.7262468338012695,25.622966766357422
2018-05-17,44.13963317871094,7.766911506652832,25.135080337524414
2018-05-18,43.979122161865234,7.678805828094482,24.8822078704834
2018-05-21,44.29071044921875,7.800797462463379,25.14103126525879
2018-05-22,44.17976379394531,7.807575225830078,24.801891326904297
2018-05-23,44.46302032470703,7.75335693359375,24.694793701171875
2018-05-24,44.413455963134766,7.875349044799805,24.647193908691406
2018-05-25,44.51495361328125,7.800797462463379,24.53117561340332
2018-05-29,44.354434967041016,7.75335693359375,24.513324737548828
2018-05-30,44.26002502441406,7.827907562255859,25.025005340576172
2018-05-31,44.11130905151367,7.827907562255859,24.554973602294922
2018-06-01,44.906795501708984,7.9363484382629395,24.688840866088867
2018-06-04,45.282127380371094,7.956679344177246,25.411746978759766
2018-06-05,45.63147735595703,8.017674446105957,25.173749923706055
2018-06-06,45.78964614868164,8.112558364868164,25.155902862548828
2018-06-07,45.666900634765625,8.15322494506836,25.271926879882812
2018-06-08,45.251434326171875,8.200667381286621,25.096405029296875
2018-06-11,45.1405029296875,8.15322494506836,25.07855987548828
2018-06-12,45.38834762573242,8.207442283630371,25.019058227539062
2018-06-13,45.01538848876953,8.146446228027344,25.01608657836914
2018-06-14,45.03898620605469,8.058340072631836,24.926836013793945
2018-06-15,44.576332092285156,8.051563262939453,24.900062561035156
2018-06-18,44.55271911621094,8.126113891601562,24.691816329956055
2018-06-19,43.832767486572266,8.058340072631836,24.873289108276367
2018-06-20,44.023963928222656,8.044785499572754,24.873289108276367
2018-06-21,43.77846908569336,7.9363484382629395,25.05177879333496
2018-06-22,43.6510009765625,7.8956828117370605,25.23325538635254
2018-06-25,43.001861572265625,7.7940216064453125,25.72411346435547
2018-06-26,43.535335540771484,7.807575225830078,25.578344345092773
2018-06-27,43.47159194946289,7.739803791046143,25.849061965942383
2018-06-28,43.787925720214844,7.6449174880981445,25.542640686035156
2018-06-29,43.69584655761719,7.50259256362915,25.48017120361328
2018-07-02,44.18448257446289,7.52292537689209,24.989307403564453
2018-07-03,43.41495132446289,7.448374271392822,25.120206832885742
2018-07-05,43.76430892944336,7.48903751373291,25.158878326416016
2018-07-06,44.37096405029297,7.495814323425293,25.14103126525879
2018-07-09,44.987060546875,7.590697765350342,25.563465118408203
2018-07-10,44.932762145996094,7.624587059020996,25.944257736206055
2018-07-11,44.34971237182617,7.50259256362915,25.741962432861328
2018-07-12,45.09328842163086,7.48903751373291,25.738988876342773
2018-07-13,45.16411209106445,7.441595554351807,26.09002685546875
2018-07-16,45.064971923828125,7.353488445281982,26.07217788696289
2018-07-17,45.19241714477539,7.360267162322998,26.235797882080078
2018-07-18,44.94457244873047,7.367043972015381,26.200101852416992
2018-07-19,45.2939338684082,7.333154201507568,26.095979690551758
2018-07-20,45.19007110595703,7.2575578689575195,26.197120666503906
2018-07-23,45.23019027709961,7.19570255279541,26.069204330444336
2018-07-24,45.558311462402344,7.264428615570068,26.167369842529297
2018-07-25,45.98793411254883,7.230066299438477,26.149524688720703
2018-07-26,45.84394073486328,6.7970871925354,26.24770164489746
2018-07-27,45.08149337768555,6.824578285217285,26.217954635620117
2018-07-30,44.828914642333984,6.920795440673828,26.441070556640625
2018-07-31,44.91860580444336,6.900176525115967,26.545188903808594
2018-08-01,47.56476974487305,6.803959846496582,26.250675201416016
2018-08-02,48.955116271972656,6.817706108093262,26.40537452697754
2018-08-03,49.09675216674805,6.900176525115967,26.655263900756836
2018-08-06,49.35169982910156,6.89330530166626,26.676082611083984
2018-08-07,48.88902282714844,6.927668571472168,26.70583724975586
2018-08-08,48.922080993652344,6.907052516937256,26.789138793945312
2018-08-09,49.30683135986328,6.810832500457764,26.633533477783203
2018-08-10,49.159976959228516,6.693998336791992,26.983623504638672
2018-08-13,49.47739028930664,6.501562595367432,26.822052001953125
2018-08-14,49.68585205078125,6.529052734375,27.18409538269043
2018-08-15,49.80192184448242,6.494688987731934,26.995595932006836
2018-08-16,50.53150939941406,6.535925388336182,29.515029907226562
2018-08-17,51.540626525878906,6.563414573669434,29.278635025024414
2018-08-20,51.0384521484375,6.6802520751953125,28.72509002685547
2018-08-21,50.938961029052734,6.77647066116333,28.749025344848633
2018-08-22,50.94131851196289,6.659633159637451,28.626344680786133
2018-08-23,51.04555130004883,6.618398666381836,28.47972297668457
2018-08-24,51.20426940917969,6.652761936187744,28.410905838012695
2018-08-27,51.62590789794922,6.865814208984375,28.28822135925293
2018-08-28,52.04281234741211,6.879561424255371,28.746036529541016
2018-08-29,52.81978988647461,6.8520708084106445,28.61736297607422
2018-08-30,53.30538558959961,6.666506290435791,28.7550106048584
2018-08-31,53.921287536621094,6.515305995941162,28.683189392089844
2018-09-04,54.09421157836914,6.5084357261657715,28.533584594726562
2018-09-05,53.74125289916992,6.522178649902344,28.910600662231445
2018-09-06,52.848209381103516,6.480945110321045,28.8597412109375
2018-09-07,52.42182540893555,6.370982646942139,28.674219131469727
2018-09-10,51.71829605102539,6.446582317352295,28.994386672973633
2018-09-11,53.02588653564453,6.398472785949707,28.916580200195312
2018-09-12,52.36735916137695,6.419090270996094,28.716106414794922
2018-09-13,53.63228988647461,6.439708232879639,28.461772918701172
2018-09-14,53.02351760864258,6.494688987731934,28.303186416625977
2018-09-17,51.611698150634766,6.563414573669434,28.37200355529785
2018-09-18,51.69697570800781,6.5840349197387695,28.554533004760742
2018-09-19,51.7277717590332,6.721487522125244,28.497682571411133
2018-09-20,52.12099075317383,6.7421064376831055,28.65028190612793
2018-09-21,51.55959701538086,6.769596576690674,28.69516372680664
2018-09-24,52.30103302001953,6.590908050537109,28.40192413330078
2018-09-25,52.63267135620117,6.45345401763916,28.455785751342773
2018-09-26,52.21337890625,6.370982646942139,28.303186416625977
2018-09-27,53.28645324707031,6.343489646911621,28.165546417236328
2018-09-28,53.47358322143555,6.357235431671143,28.099714279174805
2018-10-01,53.833648681640625,6.405344486236572,28.246341705322266
2018-10-02,54.31215286254883,6.322871208190918,28.47074317932129
2018-10-03,54.97303771972656,6.274763107299805,28.147586822509766
2018-10-04,54.006561279296875,6.288510322570801,28.189481735229492
2018-10-05,53.13010787963867,6.267889976501465,27.920181274414062
2018-10-08,53.006935119628906,6.364109992980957,28.333110809326172
2018-10-09,53.74125289916992,6.1510539054870605,29.048236846923828
2018-10-10,51.25163650512695,6.061708450317383,28.653270721435547
2018-10-11,50.799198150634766,6.054836750030518,28.102705001831055
2018-10-12,52.61370086669922,5.9380011558532715,28.36901092529297
2018-10-15,51.4885139465332,6.054836750030518,28.072784423828125
2018-10-16,52.623172760009766,6.047964096069336,28.668230056762695
2018-10-17,52.39577865600586,6.020474433898926,28.892648696899414
2018-10-18,51.17109680175781,5.848656177520752,28.77595329284668
2018-10-19,51.95044708251953,5.8417840003967285,29.06918716430664
2018-10-22,52.267852783203125,5.883760452270508,29.066194534301758
2018-10-23,52.76057434082031,6.009692668914795,29.26367950439453
2018-10-24,50.95078659057617,5.722850799560547,29.19186782836914
2018-10-25,52.06650924682617,6.28953742980957,29.676607131958008
2018-10-26,51.2374153137207,6.2825422286987305,29.604793548583984
2018-10-29,50.27568435668945,6.492425918579102,29.86212158203125
2018-10-30,50.52677917480469,6.618357181549072,30.64607810974121
2018-10-31,51.84384536743164,6.681321620941162,30.0057430267334
2018-11-01,52.63975524902344,6.4994215965271,30.09552001953125
2018-11-02,49.148128509521484,6.562389373779297,30.322906494140625
2018-11-05,47.75290298461914,6.667330741882324,30.79269027709961
2018-11-06,48.2692985534668,6.6743268966674805,30.918367385864258
2018-11-07,49.73323440551758,6.716303825378418,31.214588165283203
2018-11-08,49.55971145629883,6.618357181549072,31.382158279418945
2018-11-09,48.60411071777344,6.562389373779297,31.585628509521484
2018-11-12,46.15571594238281,6.639344692230225,31.07994270324707
2018-11-13,45.69457244873047,6.6743268966674805,30.801668167114258
2018-11-14,44.40382766723633,6.6743268966674805,30.37977409362793
2018-11-15,45.499656677246094,6.513415813446045,29.784324645996094
2018-11-16,46.00358963012695,6.331514358520508,29.230764389038086
2018-11-19,44.18036651611328,6.471439361572266,28.958477020263672
2018-11-20,42.06952667236328,6.338510513305664,28.17452049255371
2018-11-21,42.02198028564453,6.373490810394287,28.177509307861328
2018-11-23,40.954681396484375,6.3874831199646,28.455785751342773
2018-11-26,41.5085334777832,6.576379776000977,28.47074317932129
2018-11-27,41.418212890625,6.492425918579102,28.437835693359375
2018-11-28,43.01084899902344,6.583375453948975,29.161949157714844
2018-11-29,42.68043518066406,6.555392742156982,29.11107635498047
2018-11-30,42.44986343383789,6.583375453948975,29.218799591064453
2018-12-03,43.93315887451172,6.716303825378418,29.547945022583008
2018-12-04,42.00060272216797,6.422465801239014,28.668230056762695
2018-12-06,41.532318115234375,6.310524940490723,28.51179313659668
2018-12-07,40.051395416259766,6.170603275299072,28.03644561767578
2018-12-10,40.31523513793945,5.960719108581543,28.262083053588867
2018-12-11,40.08467102050781,5.974710941314697,28.235004425048828
2018-12-12,40.196388244628906,6.04467248916626,28.01237678527832
2018-12-13,40.63615036010742,5.9467267990112305,27.967248916625977
2018-12-14,39.33588790893555,5.960719108581543,27.633298873901367
2018-12-17,38.969818115234375,5.9467267990112305,27.308378219604492
2018-12-18,39.476139068603516,5.925738334655762,27.401643753051758
2018-12-19,38.244808197021484,5.820795059204102,27.242197036743164
2018-12-20,37.279727935791016,5.778818607330322,26.258403778076172
2018-12-21,35.82970428466797,5.631898880004883,26.21327781677246
2018-12-24,34.90263748168945,5.338061332702637,25.819154739379883
2018-12-26,37.36052322387695,5.491976737976074,27.2000732421875
2018-12-27,37.11807632446289,5.491976737976074,27.55508041381836
2018-12-28,37.13709259033203,5.463991641998291,27.717538833618164
2018-12-31,37.49602508544922,5.352053642272949,28.024402618408203
2019-01-02,37.538814544677734,5.5269575119018555,28.08156967163086
2019-01-03,33.7996826171875,5.4430036544799805,27.937158584594727
2019-01-04,35.2425537109375,5.65288782119751,28.111658096313477
2019-01-07,35.16411590576172,5.799807071685791,28.44259262084961
2019-01-08,35.834449768066406,5.855776309967041,28.641157150268555
2019-01-09,36.442989349365234,6.100641250610352,28.547889709472656
2019-01-10,36.55946731567383,6.06566047668457,28.568954467773438
2019-01-11,36.20052719116211,6.170603275299072,28.532848358154297
2019-01-14,35.65616989135742,6.28953742980957,28.565946578979492
2019-01-15,36.38594055175781,6.184595108032227,28.95705223083496
2019-01-16,36.8304443359375,5.799807071685791,28.987140655517578
2019-01-17,37.04914093017578,5.848779201507568,29.10447120666504
2019-01-18,37.277347564697266,6.002695560455322,29.402318954467773
2019-01-22,36.440616607666016,5.9467267990112305,29.330108642578125
2019-01-23,36.587982177734375,5.8347883224487305,29.697147369384766
2019-01-24,36.29798126220703,6.016686916351318,29.59185028076172
2019-01-25,37.50078582763672,6.198587417602539,29.164644241333008
2019-01-28,37.15372848510742,6.058663845062256,29.200742721557617
2019-01-29,36.76865005493164,6.128627300262451,29.095441818237305
2019-01-30,39.281219482421875,6.1998066902160645,28.520814895629883
2019-01-31,39.5640869140625,6.263869285583496,28.830692291259766
2019-02-01,39.58311080932617,6.206925392150879,28.238012313842773
2019-02-04,40.707462310791016,6.19268798828125,28.51179313659668
2019-02-05,41.40393829345703,6.228278636932373,28.76149559020996
2019-02-06,41.418212890625,6.206925392150879,28.773527145385742
2019-02-07,40.6337776184082,5.9150848388671875,29.101455688476562
2019-02-08,40.6815299987793,5.972030162811279,28.755481719970703
2019-02-11,40.44756317138672,5.9293212890625,28.942007064819336
2019-02-12,40.796112060546875,6.02185583114624,29.17366600036621
2019-02-13,40.62661361694336,5.986266136169434,29.465492248535156
2019-02-14,40.77463150024414,5.993383884429932,29.639984130859375
2019-02-15,40.68390655517578,6.078800201416016,30.082244873046875
2019-02-19,40.80565643310547,6.285223007202148,30.74712562561035
2019-02-20,41.06825637817383,6.363521099090576,30.049150466918945
2019-02-21,40.83668518066406,6.1998066902160645,29.901731491088867
2019-02-22,41.29266357421875,6.1998066902160645,29.949867248535156
2019-02-25,41.59345626831055,6.235396385192871,29.82050132751465
2019-02-26,41.617332458496094,6.320812225341797,29.691133499145508
2019-02-27,41.74624252319336,6.249632358551025,29.516639709472656
2019-02-28,41.33563995361328,6.242514610290527,29.781381607055664
2019-03-01,41.770118713378906,6.25675106048584,29.462488174438477
2019-03-04,41.98019790649414,6.270988464355469,29.438413619995117
2019-03-05,41.90379333496094,6.242514610290527,29.585834503173828
2019-03-06,41.66269302368164,6.107273101806641,29.561765670776367
2019-03-07,41.180458068847656,6.0360918045043945,29.31807518005371
2019-03-08,41.27834701538086,5.993383884429932,29.360197067260742
2019-03-11,42.70830154418945,6.128626346588135,29.627952575683594
2019-03-12,43.18815231323242,6.100154876708984,29.59486198425293
2019-03-13,43.379146575927734,6.071681022644043,29.79342269897461
2019-03-14,43.86136245727539,5.986266136169434,29.708736419677734
2019-03-15,44.43191909790039,6.00050163269043,29.769227981567383
2019-03-18,44.88551330566406,6.100154876708984,30.1442928314209
2019-03-19,44.5297966003418,6.19268798828125,30.201757431030273
2019-03-20,44.9189338684082,6.057446002960205,29.835765838623047
2019-03-21,46.57331085205078,6.185569763183594,29.962812423706055
2019-03-22,45.60886001586914,6.078800201416016,29.72688102722168
2019-03-25,45.05738830566406,6.057446002960205,29.693599700927734
2019-03-26,44.59187316894531,6.235396385192871,29.738981246948242
2019-03-27,44.99293899536133,6.135743618011475,29.403228759765625
2019-03-28,45.052616119384766,6.242514610290527,29.379032135009766
2019-03-29,45.34625244140625,6.249632358551025,29.500019073486328
2019-04-01,45.65421676635742,6.391993999481201,29.58774185180664
2019-04-02,46.31787872314453,6.413347244262695,29.321561813354492
2019-04-03,46.6353759765625,6.498764514923096,29.397188186645508
2019-04-04,46.716548919677734,6.577062606811523,29.67546272277832
2019-04-05,47.02927780151367,6.58418083190918,29.89322853088379
2019-04-08,47.76933288574219,6.619770050048828,30.014230728149414
2019-04-09,47.6260986328125,6.5557074546813965,29.85089111328125
2019-04-10,47.89346694946289,6.641124248504639,30.126144409179688
2019-04-11,47.494789123535156,6.683831214904785,30.489103317260742
2019-04-12,47.475711822509766,6.726541996002197,30.718976974487305
2019-04-15,47.561641693115234,6.641124248504639,30.98214340209961
2019-04-16,47.56642150878906,6.662478923797607,31.133365631103516
2019-04-17,48.49267578125,6.762132167816162,31.20294189453125
2019-04-18,48.666954040527344,6.797719955444336,31.208980560302734
2019-04-22,48.826900482177734,6.762132167816162,30.9639835357666
2019-04-23,49.531131744384766,6.870614528656006,31.175718307495117
2019-04-24,49.45474624633789,6.921238422393799,31.31484031677246
2019-04-25,49.00593185424805,6.7982892990112305,31.311830520629883
2019-04-26,48.77199172973633,7.528746128082275,30.709918975830078
2019-04-29,48.84600830078125,7.463655471801758,30.718976974487305
2019-04-30,47.90541458129883,7.557675838470459,31.106142044067383
2019-05-01,50.256866455078125,7.449191570281982,30.658489227294922
2019-05-02,49.9298095703125,7.47812032699585,30.594970703125
2019-05-03,50.55049514770508,7.528746128082275,30.876264572143555
2019-05-06,49.769866943359375,7.499818801879883,30.991201400756836
2019-05-07,48.42821502685547,7.507049083709717,30.640338897705078
2019-05-08,48.43777084350586,7.47812032699585,30.337881088256836
2019-05-09,47.9173469543457,7.376870632171631,30.267927169799805
2019-05-10,47.25352096557617,7.507049083709717,30.988601684570312
2019-05-13,44.507171630859375,7.2900824546813965,30.37435531616211
2019-05-14,45.211734771728516,7.405797958374023,30.49599266052246
2019-05-15,45.75334548950195,7.492586135864258,30.371318817138672
2019-05-16,45.552032470703125,7.521514892578125,30.806148529052734
2019-05-17,45.293209075927734,7.441960334777832,30.669313430786133
2019-05-20,43.87690734863281,7.434727191925049,30.870010375976562
2019-05-21,44.71806716918945,7.405797958374023,30.74837875366211
2019-05-22,43.802608489990234,7.210529327392578,31.085912704467773
2019-05-23,43.0549201965332,7.12374210357666,30.97339630126953
2019-05-24,42.88956069946289,7.109278202056885,31.219694137573242
2019-05-28,42.71221923828125,7.073117733001709,31.1436767578125
2019-05-29,42.50851821899414,7.022491455078125,31.05246353149414
2019-05-30,42.72898864746094,7.044187545776367,31.07373046875
2019-05-31,41.95493698120117,6.885077476501465,30.845670700073242
2019-06-03,41.53076171875,6.950169563293457,31.003814697265625
2019-06-04,43.05011749267578,7.1743669509887695,31.186254501342773
2019-06-05,43.745094299316406,7.073117733001709,31.751832962036133
2019-06-06,44.38734817504883,7.051419258117676,31.96164894104004
2019-06-07,45.56880569458008,7.058653354644775,32.250518798828125
2019-06-10,46.15114212036133,7.102044582366943,32.69448471069336
2019-06-11,46.68556213378906,7.1743669509887695,32.82219314575195
2019-06-12,46.536983489990234,7.12374210357666,33.08977508544922
2019-06-13,46.52738952636719,7.275618553161621,33.03807830810547
2019-06-14,46.189483642578125,7.217759609222412,33.165802001953125
2019-06-17,46.46508026123047,7.268387317657471,33.19316482543945
2019-06-18,47.5578727722168,7.304548740386963,33.342166900634766
2019-06-19,47.41887664794922,7.261155128479004,33.33304214477539
2019-06-20,47.7999267578125,7.261155128479004,33.545902252197266
2019-06-21,47.636959075927734,7.2249932289123535,33.79219436645508
2019-06-24,47.58903884887695,7.1960649490356445,33.825653076171875
2019-06-25,46.867698669433594,7.116509437561035,33.66751480102539
2019-06-26,47.88139724731445,7.167134761810303,33.49722671508789
2019-06-27,47.86702346801758,7.376870632171631,33.47899627685547
2019-06-28,47.43086242675781,7.398566722869873,33.59758377075195
2019-07-01,48.30077362060547,7.340710639953613,33.63711929321289
2019-07-02,48.58356475830078,7.319011211395264,33.93510818481445
2019-07-03,48.986175537109375,7.376870632171631,34.154048919677734
2019-07-05,48.94303894042969,7.376870632171631,34.0506591796875
2019-07-08,47.934120178222656,7.376870632171631,34.27568054199219
2019-07-09,48.22649383544922,7.333477973937988,34.32433319091797
2019-07-10,48.70337677001953,7.311781406402588,34.354736328125
2019-07-11,48.34870910644531,7.3696370124816895,34.64057540893555
2019-07-12,48.72017288208008,7.586605072021484,34.84734344482422
2019-07-15,49.177894592285156,7.535980701446533,34.96290588378906
2019-07-16,49.00774383544922,7.601068019866943,34.895992279052734
2019-07-17,48.73215103149414,7.470889091491699,34.84734344482422
2019-07-18,49.28573226928711,7.420263290405273,34.883846282958984
2019-07-19,48.55001449584961,7.376870632171631,34.634498596191406
2019-07-22,49.659576416015625,7.354850769042969,34.30608367919922
2019-07-23,50.04780578613281,7.4649529457092285,34.084110260009766
2019-07-24,50.007057189941406,7.582395076751709,34.056739807128906
2019-07-25,49.61164855957031,7.0172014236450195,34.12364959716797
2019-07-26,49.78419494628906,7.024540424346924,34.36690139770508
2019-07-29,50.24911117553711,7.046563148498535,34.13883590698242
2019-07-30,50.033424377441406,7.009860038757324,34.074989318847656
2019-07-31,51.054325103759766,6.995180130004883,33.56413269042969
2019-08-01,49.949546813964844,6.833697319030762,33.260066986083984
2019-08-02,48.89270782470703,6.811677932739258,33.26613998413086
2019-08-05,46.33328628540039,6.774975299835205,32.17753219604492
2019-08-06,47.21038818359375,6.958480358123779,32.61845397949219
2019-08-07,47.699275970458984,6.995180130004883,32.901248931884766
2019-08-08,48.751312255859375,7.0172014236450195,33.16097640991211
2019-08-09,48.349586486816406,6.936460018157959,32.78207778930664
2019-08-12,48.226905822753906,6.81901741027832,32.15259552001953
2019-08-13,50.269229888916016,6.796996116638184,32.82179260253906
2019-08-14,48.77296829223633,6.606152534484863,32.45205307006836
2019-08-15,48.530006408691406,6.50338888168335,34.435237884521484
2019-08-16,49.675052642822266,6.576791286468506,34.52690505981445
2019-08-19,50.6011962890625,6.628172874450684,34.77748107910156
2019-08-20,50.60360336303711,6.576791286468506,34.23966979980469
2019-08-21,51.152069091796875,6.635512828826904,34.23050308227539
2019-08-22,51.10878372192383,6.635512828826904,34.19688415527344
2019-08-23,48.74650192260742,6.437329292297363,33.86686325073242
2019-08-26,49.67265319824219,6.474030494689941,34.221343994140625
2019-08-27,49.112152099609375,6.429988384246826,34.352718353271484
2019-08-28,49.44171142578125,6.606152534484863,34.44439697265625
2019-08-29,50.27885055541992,6.694234848022461,34.859989166259766
2019-08-30,50.21390151977539,6.730935096740723,34.914974212646484
2019-09-03,49.482608795166016,6.679554462432861,35.03110122680664
2019-09-04,50.32215881347656,6.752956390380859,35.41918182373047
2019-09-05,51.306034088134766,6.855719089508057,35.27556610107422
2019-09-06,51.30121612548828,6.855719089508057,35.05860137939453
2019-09-09,51.52012634277344,7.00252103805542,35.54752731323242
2019-09-10,52.128746032714844,6.914438724517822,35.461971282958984
2019-09-11,53.78617858886719,6.914438724517822,35.452796936035156
2019-09-12,53.6658935546875,6.90709924697876,35.727806091308594
2019-09-13,52.62187576293945,6.936460018157959,35.883663177490234
2019-09-16,52.89851379394531,6.826356887817383,35.315284729003906
2019-09-17,53.09097671508789,6.811677932739258,35.602535247802734
2019-09-18,53.58892059326172,6.7896575927734375,35.80116271972656
2019-09-19,53.153507232666016,6.679554462432861,35.78588104248047
2019-09-20,52.37651062011719,6.730935096740723,35.74614334106445
2019-09-23,52.614662170410156,6.723596096038818,35.94172286987305
2019-09-24,52.364471435546875,6.686893939971924,36.18006134033203
2019-09-25,53.170352935791016,6.752956390380859,36.20146179199219
2019-09-26,52.89611053466797,6.708914756774902,36.149513244628906
2019-09-27,52.63871765136719,6.664873123168945,36.195335388183594
2019-09-30,53.87760543823242,6.723596096038818,36.2656364440918
2019-10-01,54.026729583740234,6.532750606536865,36.012001037597656
2019-10-02,52.67239761352539,6.31988525390625,35.48335647583008
2019-10-03,53.11983871459961,6.393287181854248,35.54140853881836
2019-10-04,54.608882904052734,6.415307998657227,36.106727600097656
2019-10-07,54.620906829833984,6.371266841888428,35.82254409790039
2019-10-08,53.981021881103516,6.2685041427612305,35.92948532104492
2019-10-09,54.613685607910156,6.283185005187988,36.34202575683594
2019-10-10,55.349796295166016,6.327225208282471,36.54981231689453
2019-10-11,56.821998596191406,6.444668769836426,36.74232864379883
2019-10-14,56.74021911621094,6.474030494689941,36.41536331176758
