Date,AAPL,F,PFE,WMT
2018-04-09,39.98667907714844,7.523641109466553,23.796417236328125,25.455007553100586
2018-04-10,40.73916244506836,7.6573967933654785,24.125242233276367,25.505163192749023
2018-04-11,40.5486946105957,7.644021511077881,24.017868041992188,25.345842361450195
2018-04-12,40.94844436645508,7.563767910003662,24.37354278564453,25.204240798950195
2018-04-13,41.08717346191406,7.543704986572266,24.37354278564453,25.37830352783203
2018-04-16,41.3434944152832,7.610583305358887,24.514463424682617,25.620227813720703
2018-04-17,41.91254806518555,7.610583305358887,24.380258560180664,25.932954788208008
2018-04-18,41.81848907470703,7.577144622802734,24.487627029418945,25.835594177246094
2018-04-19,40.63334274291992,7.428040981292725,24.514463424682617,25.930004119873047
2018-04-20,38.968509674072266,7.333157062530518,24.581575393676758,25.661527633666992
2018-04-23,38.85563659667969,7.482259750366211,24.69565773010254,25.40190315246582
2018-04-24,38.31479263305664,7.428040981292725,24.87013816833496,25.52876853942871
2018-04-25,38.48175048828125,7.529702186584473,24.615131378173828,25.717580795288086
2018-04-26,38.61577606201172,7.746579170227051,24.729211807250977,25.94475746154785
2018-04-27,38.16902160644531,7.78724479675293,24.829872131347656,25.75299072265625
2018-04-30,38.8603515625,7.617810249328613,24.56814956665039,26.09817123413086
2018-05-01,39.76329803466797,7.631363868713379,23.75615119934082,25.788389205932617
2018-05-02,41.51985549926758,7.597477912902832,23.41390037536621,25.472715377807617
2018-05-03,41.5950927734375,7.5906982421875,23.326656341552734,25.44025993347168
2018-05-04,43.227012634277344,7.699138641357422,23.380348205566406,25.82378387451172
2018-05-07,43.53976058959961,7.68558406829834,23.440746307373047,25.21604347229004
2018-05-08,43.7490348815918,7.638139247894287,23.474294662475586,25.29570198059082
2018-05-09,44.05708312988281,7.495816707611084,23.601804733276367,24.505022048950195
2018-05-10,44.687286376953125,7.597477912902832,23.74410629272461,24.54955291748047
2018-05-11,44.5173225402832,7.583922386169434,24.055814743041992,24.754404067993164
2018-05-14,44.413448333740234,7.577145576477051,24.299758911132812,25.05425453186035
2018-05-15,44.00979995727539,7.604255199432373,24.184568405151367,25.092853546142578
2018-05-16,44.420536041259766,7.726246356964111,24.177785873413086,25.570842742919922
2018-05-17,44.1396369934082,7.766912460327148,24.198116302490234,25.08395004272461
2018-05-18,43.97911834716797,7.678804874420166,24.150680541992188,24.831594467163086
2018-05-21,44.29070281982422,7.800797939300537,24.25910186767578,25.089885711669922
2018-05-22,44.17976760864258,7.8075761795043945,24.204893112182617,24.75143814086914
2018-05-23,44.46302795410156,7.753354549407959,24.374300003051758,24.64455223083496
2018-05-24,44.413448333740234,7.8753509521484375,24.320091247558594,24.597057342529297
2018-05-25,44.514949798583984,7.800797939300537,24.177785873413086,24.48126983642578
2018-05-29,44.35444259643555,7.753354549407959,24.19133949279785,24.463457107543945
2018-05-30,44.2600212097168,7.827909469604492,24.428504943847656,24.974098205566406
2018-05-31,44.111305236816406,7.827909469604492,24.347192764282227,24.50501251220703
2018-06-01,44.906803131103516,7.936347007751465,24.564037322998047,24.638614654541016
2018-06-04,45.28212356567383,7.956677436828613,24.699567794799805,25.360055923461914
2018-06-05,45.63148498535156,8.017675399780273,24.69278335571289,25.122541427612305
2018-06-06,45.789649963378906,8.11255931854248,24.652128219604492,25.104732513427734
2018-06-07,45.666893005371094,8.153223037719727,24.726667404174805,25.220521926879883
2018-06-08,45.25144958496094,8.200665473937988,24.848642349243164,25.045352935791016
2018-06-11,45.1404914855957,8.153223037719727,24.597917556762695,25.027536392211914
2018-06-12,45.38835525512695,8.207442283630371,24.597917556762695,24.968158721923828
2018-06-13,45.0153923034668,8.146448135375977,24.54370880126953,24.965190887451172
2018-06-14,45.03900146484375,8.058341979980469,24.5030517578125,24.876121520996094
2018-06-15,44.57633590698242,8.05156135559082,24.638574600219727,24.849407196044922
2018-06-18,44.5527229309082,8.126112937927246,24.5030517578125,24.641586303710938
2018-06-19,43.832767486572266,8.058341979980469,24.54370880126953,24.822689056396484
2018-06-20,44.02397155761719,8.044783592224121,24.706336975097656,24.822689056396484
2018-06-21,43.77847671508789,7.936347007751465,24.597917556762695,25.000823974609375
2018-06-22,43.6510009765625,7.8956828117370605,24.740215301513672,25.181915283203125
2018-06-25,43.00185775756836,7.79401969909668,24.652128219604492,25.671783447265625
2018-06-26,43.53533935546875,7.8075761795043945,24.652128219604492,25.526308059692383
2018-06-27,43.47161102294922,7.739802360534668,24.536930084228516,25.796476364135742
2018-06-28,43.78791809082031,7.644918441772461,24.638574600219727,25.490684509277344
2018-06-29,43.695858001708984,7.502593994140625,24.584365844726562,25.4283390045166
2018-07-02,44.184471130371094,7.522924900054932,24.61825180053711,24.938472747802734
2018-07-03,43.41495132446289,7.448375225067139,24.631803512573242,25.069103240966797
2018-07-05,43.76431655883789,7.489036560058594,24.984163284301758,25.107702255249023
2018-07-06,44.37096405029297,7.495816707611084,25.14679527282715,25.089885711669922
2018-07-09,44.987064361572266,7.5906982421875,25.180667877197266,25.511465072631836
2018-07-10,44.932769775390625,7.624584674835205,25.36363410949707,25.891475677490234
2018-07-11,44.3497200012207,7.502593994140625,25.21455955505371,25.689598083496094
2018-07-12,45.09328842163086,7.489036560058594,25.424625396728516,25.686628341674805
2018-07-13,45.164100646972656,7.441596031188965,25.431396484375,26.03695297241211
2018-07-16,45.06495666503906,7.353489875793457,25.329755783081055,26.01913833618164
2018-07-17,45.192420959472656,7.360265254974365,25.51271629333496,26.182430267333984
2018-07-18,44.944583892822266,7.3670430183410645,25.51949119567871,26.146799087524414
2018-07-19,45.2939338684082,7.333157062530518,25.316204071044922,26.042888641357422
2018-07-20,45.190059661865234,7.257557392120361,25.295879364013672,26.143831253051758
2018-07-23,45.230201721191406,7.195702075958252,25.21455955505371,26.016172409057617
2018-07-24,45.55832290649414,7.264429092407227,25.546592712402344,26.114145278930664
2018-07-25,45.9879264831543,7.230066299438477,25.743114471435547,26.096330642700195
2018-07-26,45.84393310546875,6.797088146209717,25.858308792114258,26.19430160522461
2018-07-27,45.081485748291016,6.824578285217285,26.027713775634766,26.164613723754883
2018-07-30,44.82891082763672,6.920795440673828,26.149686813354492,26.38728141784668
2018-07-31,44.918609619140625,6.900177955627441,27.057710647583008,26.491191864013672
2018-08-01,47.564762115478516,6.80396032333374,27.288103103637695,26.19727325439453
2018-08-02,48.95512390136719,6.817704200744629,27.09675407409668,26.351655960083008
2018-08-03,49.096736907958984,6.900177955627441,27.704971313476562,26.60103988647461
2018-08-06,49.351688385009766,6.893306255340576,28.04667854309082,26.621822357177734
2018-08-07,48.8890266418457,6.92766809463501,27.90998649597168,26.65151023864746
2018-08-08,48.922080993652344,6.9070515632629395,28.299530029296875,26.734636306762695
2018-08-09,49.30684280395508,6.8108320236206055,28.019336700439453,26.57935905456543
2018-08-10,49.15999221801758,6.693995952606201,27.971498489379883,26.928735733032227
2018-08-13,49.47739028930664,6.501561641693115,27.88949966430664,26.767480850219727
2018-08-14,49.68584442138672,6.529052257537842,27.821151733398438,27.128801345825195
2018-08-15,49.80192565917969,6.494688987731934,28.128684997558594,26.94068717956543
2018-08-16,50.53152847290039,6.53592586517334,28.306364059448242,29.45499038696289
2018-08-17,51.5406379699707,6.563416004180908,28.764251708984375,29.21907615661621
2018-08-20,51.038448333740234,6.680253028869629,28.928253173828125,28.666641235351562
2018-08-21,50.93894958496094,6.776467323303223,28.812084197998047,28.690536499023438
2018-08-22,50.94132614135742,6.659633636474609,28.75057029724121,28.568105697631836
2018-08-23,51.04554748535156,6.618398189544678,28.83942222595215,28.421791076660156
2018-08-24,51.204261779785156,6.6527605056762695,28.976102828979492,28.353107452392578
2018-08-27,51.62590789794922,6.865814208984375,28.415708541870117,28.230680465698242
2018-08-28,52.042808532714844,6.8795599937438965,28.36103630065918,28.687557220458984
2018-08-29,52.819801330566406,6.852068901062012,28.36103630065918,28.559146881103516
2018-08-30,53.30540466308594,6.666505336761475,28.36103630065918,28.696508407592773
2018-08-31,53.92128372192383,6.515307426452637,28.374704360961914,28.624839782714844
2018-09-04,54.094215393066406,6.508434772491455,28.27219009399414,28.475542068481445
2018-09-05,53.74125671386719,6.522180080413818,28.60022735595703,28.851791381835938
2018-09-06,52.84821701049805,6.480942726135254,28.552396774291992,28.801029205322266
2018-09-07,52.42183303833008,6.3709821701049805,28.83942222595215,28.615886688232422
2018-09-10,51.71829605102539,6.446580410003662,28.74374008178711,28.935401916503906
2018-09-11,53.025882720947266,6.398470401763916,28.914592742919922,28.857763290405273
2018-09-12,52.36734390258789,6.419089317321777,28.98292350769043,28.657690048217773
2018-09-13,53.63230514526367,6.439708709716797,29.28362274169922,28.403873443603516
2018-09-14,53.02350997924805,6.494688987731934,29.358802795410156,28.245609283447266
2018-09-17,51.61170196533203,6.563416004180908,29.392967224121094,28.314287185668945
2018-09-18,51.69696807861328,6.584033489227295,29.734668731689453,28.496444702148438
2018-09-19,51.72776412963867,6.7214884757995605,29.563810348510742,28.439708709716797
2018-09-20,52.120994567871094,6.742107391357422,29.898681640625,28.591995239257812
2018-09-21,51.55958938598633,6.769598484039307,30.110544204711914,28.63678741455078
2018-09-24,52.3010139465332,6.590907573699951,30.021696090698242,28.344152450561523
2018-09-25,52.63264846801758,6.45345401763916,29.926015853881836,28.397897720336914
2018-09-26,52.21337127685547,6.3709821701049805,29.850839614868164,28.245609283447266
2018-09-27,53.28645324707031,6.343489646911621,30.001192092895508,28.108247756958008
2018-09-28,53.47359085083008,6.357236862182617,30.117372512817383,28.042552947998047
2018-10-01,53.83364486694336,6.405345439910889,30.254047393798828,28.188867568969727
2018-10-02,54.31214904785156,6.322872638702393,30.219881057739258,28.41282844543457
2018-10-03,54.97303771972656,6.274763107299805,30.62308692932129,28.090330123901367
2018-10-04,54.00657272338867,6.288509368896484,30.547908782958984,28.132129669189453
2018-10-05,53.13010025024414,6.267892360687256,30.691421508789062,27.86338996887207
2018-10-08,53.00692367553711,6.364109039306641,30.94428062438965,28.27546501159668
2018-10-09,53.74125671386719,6.151054382324219,31.074125289916992,28.989151000976562
2018-10-10,51.25164031982422,6.061709880828857,30.418071746826172,28.594980239868164
2018-10-11,50.799198150634766,6.054837226867676,29.256298065185547,28.04553985595703
2018-10-12,52.613712310791016,5.9380035400390625,29.919185638427734,28.31130027770996
2018-10-15,51.48851013183594,6.054837226867676,29.468141555786133,28.01567840576172
2018-10-16,52.62318420410156,6.047963619232178,30.021696090698242,28.60991668701172
2018-10-17,52.39577102661133,6.020473480224609,30.459068298339844,28.833873748779297
2018-10-18,51.17109680175781,5.848657131195068,30.069534301757812,28.717416763305664
2018-10-19,51.950435638427734,5.8417840003967285,30.411231994628906,29.01004409790039
2018-10-22,52.267860412597656,5.883761882781982,30.322389602661133,29.00706672668457
2018-10-23,52.76056671142578,6.009692668914795,30.13787078857422,29.204147338867188
2018-10-24,50.950801849365234,5.7228498458862305,29.030765533447266,29.132478713989258
2018-10-25,52.06649398803711,6.289536952972412,29.66633415222168,29.616235733032227
2018-10-26,51.2374267578125,6.282541751861572,29.112777709960938,29.544565200805664
2018-10-29,50.275691986083984,6.492427825927734,29.543317794799805,29.801372528076172
2018-10-30,50.52678680419922,6.618355751037598,29.310951232910156,30.583740234375
2018-10-31,51.84383773803711,6.6813225746154785,29.427141189575195,29.944711685180664
2018-11-01,52.63976287841797,6.499422550201416,29.84400749206543,30.0342960357666
2018-11-02,49.14813232421875,6.562387466430664,29.338294982910156,30.261228561401367
2018-11-05,47.752899169921875,6.66732931137085,29.741504669189453,30.730051040649414
2018-11-06,48.26930618286133,6.674324989318848,29.392967224121094,30.855472564697266
2018-11-07,49.73322677612305,6.716303825378418,30.34288787841797,31.151094436645508
2018-11-08,49.55970764160156,6.618355751037598,30.198270797729492,31.318309783935547
2018-11-09,48.6041145324707,6.562387466430664,30.49440574645996,31.5213623046875
2018-11-12,46.15571594238281,6.639344215393066,30.377336502075195,31.0167179107666
2018-11-13,45.69456481933594,6.674324989318848,29.971012115478516,30.739011764526367
2018-11-14,44.40381622314453,6.674324989318848,29.55091667175293,30.317964553833008
2018-11-15,45.499656677246094,6.513415336608887,29.757518768310547,29.723735809326172
2018-11-16,46.00359344482422,6.331514358520508,29.964122772216797,29.171295166015625
2018-11-19,44.18037033081055,6.471437454223633,30.425540924072266,28.899566650390625
2018-11-20,42.06953430175781,6.338510990142822,29.977890014648438,28.117210388183594
2018-11-21,42.02199172973633,6.373492240905762,29.681774139404297,28.120193481445312
2018-11-23,40.954681396484375,6.387482643127441,29.70931625366211,28.397897720336914
2018-11-26,41.50852584838867,6.576379776000977,29.847049713134766,28.41282844543457
2018-11-27,41.41822052001953,6.492427825927734,30.349781036376953,28.37998390197754
2018-11-28,43.01084899902344,6.583375453948975,30.921371459960938,29.102622985839844
2018-11-29,42.68043518066406,6.55539083480835,31.34147834777832,29.051855087280273
2018-11-30,42.449859619140625,6.583375453948975,31.83730697631836,29.15935707092285
2018-12-03,43.93315124511719,6.716303825378418,31.672040939331055,29.487834930419922
2018-12-04,42.00059509277344,6.422464847564697,31.086660385131836,28.60991668701172
2018-12-06,41.53230667114258,6.310525417327881,30.976470947265625,28.45378875732422
2018-12-07,40.051387786865234,6.1706037521362305,30.246475219726562,27.97941017150879
2018-12-10,40.31525802612305,5.960720539093018,30.577035903930664,28.204587936401367
2018-12-11,40.084659576416016,5.9747114181518555,30.308456420898438,28.177566528320312
2018-12-12,40.196388244628906,6.044672966003418,30.411758422851562,27.95539093017578
2018-12-13,40.636146545410156,5.946725845336914,30.69411277770996,27.910354614257812
2018-12-14,39.33588790893555,5.960720539093018,30.163835525512695,27.577085494995117
2018-12-17,38.96982192993164,5.946725845336914,29.688648223876953,27.252826690673828
2018-12-18,39.47614288330078,5.925738334655762,29.199703216552734,27.345905303955078
2018-12-19,38.244808197021484,5.820795059204102,28.90357208251953,27.186777114868164
2018-12-20,37.27973556518555,5.7788190841674805,28.889799118041992,26.204988479614258
2018-12-21,35.82970428466797,5.631899356842041,28.876020431518555,26.159948348999023
2018-12-24,34.902645111083984,5.338061332702637,27.9256534576416,25.766637802124023
2018-12-26,37.360538482666016,5.491976737976074,29.055078506469727,27.144739151000977
2018-12-27,37.11807632446289,5.491976737976074,29.509597778320312,27.499025344848633
2018-12-28,37.13709259033203,5.463992118835449,29.585357666015625,27.661151885986328
2018-12-31,37.49604034423828,5.352053642272949,30.06053924560547,27.96739959716797
2019-01-02,37.53881072998047,5.526957988739014,29.785079956054688,28.024444580078125
2019-01-03,33.7996711730957,5.443004131317139,28.951770782470703,27.88033103942871
2019-01-04,35.24256134033203,5.65288782119751,29.612903594970703,28.054471969604492
2019-01-07,35.16411590576172,5.799807071685791,29.77129554748535,28.384733200073242
2019-01-08,35.834449768066406,5.855775833129883,29.909032821655273,28.5828914642334
2019-01-09,36.44300079345703,6.10064172744751,29.847049713134766,28.489816665649414
2019-01-10,36.559452056884766,6.065659523010254,29.137718200683594,28.51083755493164
2019-01-11,36.20051956176758,6.1706037521362305,29.530263900756836,28.474807739257812
2019-01-14,35.656166076660156,6.289536952972412,29.179040908813477,28.507829666137695
2019-01-15,36.38594055175781,6.184596061706543,29.426959991455078,28.898143768310547
2019-01-16,36.830448150634766,5.799807071685791,28.99998664855957,28.92817497253418
2019-01-17,37.04914093017578,5.848779201507568,29.247905731201172,29.045259475708008
2019-01-18,37.27734375,6.0026960372924805,29.289220809936523,29.342498779296875
2019-01-22,36.440608978271484,5.946725845336914,29.11016845703125,29.27044105529785
2019-01-23,36.587989807128906,5.834787845611572,29.034420013427734,29.636730194091797
2019-01-24,36.29798889160156,6.016688823699951,28.201126098632812,29.531648635864258
2019-01-25,37.50078582763672,6.198587417602539,27.987632751464844,29.105308532714844
2019-01-28,37.15372848510742,6.058663368225098,27.22320556640625,29.141338348388672
2019-01-29,36.76864242553711,6.128625869750977,28.077165603637695,29.0362548828125
2019-01-30,39.28121566772461,6.1998066902160645,28.634984970092773,28.462799072265625
2019-01-31,39.564090728759766,6.263869285583496,29.489452362060547,28.77204132080078
2019-02-01,39.583106994628906,6.2069244384765625,29.788169860839844,28.18056869506836
2019-02-04,40.70746994018555,6.19268798828125,29.48250389099121,28.45378875732422
2019-02-05,41.40393829345703,6.228278636932373,29.25326156616211,28.70298957824707
2019-02-06,41.41822052001953,6.2069244384765625,29.406084060668945,28.714998245239258
2019-02-07,40.6337776184082,5.915085792541504,28.968433380126953,29.04225730895996
2019-02-08,40.681514739990234,5.972031116485596,29.336620330810547,28.696983337402344
2019-02-11,40.447566986083984,5.929320335388184,28.954547882080078,28.88313102722168
2019-02-12,40.796104431152344,6.021855354309082,29.086530685424805,29.114316940307617
2019-02-13,40.62661361694336,5.986266136169434,28.968433380126953,29.40555191040039
2019-02-14,40.77462387084961,5.993383407592773,29.156003952026367,29.57968521118164
2019-02-15,40.68391418457031,6.078800201416016,29.454721450805664,30.02104377746582
2019-02-19,40.8056640625,6.28522253036499,29.593652725219727,30.684574127197266
2019-02-20,41.068260192871094,6.363522052764893,29.315784454345703,29.988018035888672
2019-02-21,40.83668518066406,6.1998066902160645,29.27410125732422,29.840898513793945
2019-02-22,41.29266357421875,6.1998066902160645,29.84374237060547,29.888938903808594
2019-02-25,41.59346008300781,6.235396862030029,29.927099227905273,29.759838104248047
2019-02-26,41.6173210144043,6.320813179016113,29.88542366027832,29.630727767944336
2019-02-27,41.74623489379883,6.249634265899658,29.822895050048828,29.456594467163086
2019-02-28,41.33562469482422,6.242514610290527,30.114669799804688,29.72080421447754
2019-03-01,41.77011489868164,6.256751537322998,30.121618270874023,29.402545928955078
2019-03-04,41.980201721191406,6.270987033843994,29.920154571533203,29.37853240966797
2019-03-05,41.903804779052734,6.242514610290527,29.795106887817383,29.52564239501953
2019-03-06,41.662689208984375,6.107272148132324,29.079580307006836,29.501628875732422
2019-03-07,41.18046569824219,6.03609037399292,28.753084182739258,29.258434295654297
2019-03-08,41.278343200683594,5.993383407592773,28.405742645263672,29.300466537475586
2019-03-11,42.70831298828125,6.128626346588135,28.82949447631836,29.567686080932617
2019-03-12,43.18815994262695,6.100154876708984,28.989276885986328,29.53465461730957
2019-03-13,43.37913513183594,6.071681499481201,29.18379020690918,29.732812881469727
2019-03-14,43.86137390136719,5.986266136169434,28.614151000976562,29.64830207824707
2019-03-15,44.431922912597656,6.000502109527588,29.024015426635742,29.708669662475586
2019-03-18,44.88550567626953,6.100154876708984,29.04485321044922,30.082969665527344
2019-03-19,44.5297966003418,6.19268798828125,29.385251998901367,30.140321731567383
2019-03-20,44.918922424316406,6.057446479797363,29.294939041137695,29.77507972717285
2019-03-21,46.57331085205078,6.18557071685791,29.41998291015625,29.9018497467041
2019-03-22,45.60884475708008,6.078800201416016,29.07263946533203,29.666399002075195
2019-03-25,45.05738830566406,6.057446479797363,29.100421905517578,29.63319969177246
2019-03-26,44.59186553955078,6.235396862030029,29.46861457824707,29.67848014831543
2019-03-27,44.9929313659668,6.135743618011475,29.190731048583984,29.343414306640625
2019-03-28,45.0526123046875,6.242514610290527,29.3783016204834,29.319272994995117
2019-03-29,45.346248626708984,6.249634265899658,29.503341674804688,29.440017700195312
2019-04-01,45.65420913696289,6.391993999481201,29.76038360595703,29.52755355834961
2019-04-02,46.317874908447266,6.4133477210998535,29.809001922607422,29.261913299560547
2019-04-03,46.6353759765625,6.498763561248779,29.76038360595703,29.337379455566406
2019-04-04,46.716548919677734,6.577062129974365,29.690914154052734,29.615089416503906
2019-04-05,47.029273986816406,6.5841803550720215,29.864585876464844,29.832420349121094
2019-04-08,47.76932907104492,6.619770050048828,29.96878433227539,29.95316505432129
2019-04-09,47.6260986328125,6.555708885192871,29.76038360595703,29.7901668548584
2019-04-10,47.893470764160156,6.641124248504639,29.6839656829834,30.064857482910156
2019-04-11,47.494789123535156,6.683833599090576,29.364404678344727,30.427072525024414
2019-04-12,47.4756965637207,6.726541042327881,28.97538185119629,30.65648651123047
2019-04-15,47.5616455078125,6.641124248504639,29.239362716674805,30.919109344482422
2019-04-16,47.566410064697266,6.662478923797607,28.42658233642578,31.070035934448242
2019-04-17,48.49267578125,6.7621307373046875,27.7041072845459,31.139455795288086
2019-04-18,48.666954040527344,6.797721862792969,27.356767654418945,31.145492553710938
2019-04-22,48.826900482177734,6.7621307373046875,27.07888412475586,30.9009952545166
2019-04-23,49.53113555908203,6.870614051818848,27.384550094604492,31.1122989654541
2019-04-24,49.454742431640625,6.921238899230957,27.349815368652344,31.25114631652832
2019-04-25,49.00593185424805,6.7982916831970215,27.51654052734375,31.248132705688477
2019-04-26,48.7719841003418,7.528744697570801,27.766624450683594,30.647432327270508
2019-04-29,48.84598922729492,7.463657379150391,27.502647399902344,30.65648651123047
2019-04-30,47.90540313720703,7.557674884796143,28.211227416992188,31.04286003112793
2019-05-01,50.256874084472656,7.449191093444824,28.322378158569336,30.596118927001953
2019-05-02,49.92981719970703,7.478121757507324,28.48910140991211,30.532730102539062
2019-05-03,50.55051040649414,7.528744697570801,28.753084182739258,30.813459396362305
2019-05-06,49.76987075805664,7.499819278717041,28.93369483947754,30.928159713745117
2019-05-07,48.428218841552734,7.507050514221191,28.36406135559082,30.57801055908203
2019-05-08,48.4377555847168,7.478121757507324,28.44742202758789,30.276155471801758
2019-05-09,47.91734313964844,7.376870155334473,28.482465744018555,30.206357955932617
2019-05-10,47.25352478027344,7.507050514221191,28.538536071777344,30.925559997558594
2019-05-13,44.507179260253906,7.290083885192871,28.43340492248535,30.312562942504883
2019-05-14,45.21173095703125,7.405799388885498,28.496479034423828,30.43395233154297
2019-05-15,45.75333786010742,7.4925856590271,28.839895248413086,30.30953598022461
2019-05-16,45.55202865600586,7.521514415740967,29.183311462402344,30.743486404418945
2019-05-17,45.293212890625,7.44196081161499,29.064170837402344,30.606924057006836
2019-05-20,43.87689971923828,7.434728145599365,29.148271560668945,30.807209014892578
2019-05-21,44.71805191040039,7.405799388885498,29.204334259033203,30.68582534790039
2019-05-22,43.802608489990234,7.210528373718262,29.428613662719727,31.022668838500977
2019-05-23,43.0549201965332,7.123741626739502,29.37955093383789,30.910385131835938
2019-05-24,42.889556884765625,7.10927677154541,29.40057945251465,31.156187057495117
2019-05-28,42.712215423583984,7.073117256164551,29.365530014038086,31.080318450927734
2019-05-29,42.508514404296875,7.022491931915283,29.239383697509766,30.989282608032227
2019-05-30,42.729000091552734,7.044188499450684,29.365530014038086,31.010528564453125
2019-05-31,41.95493698120117,6.885078430175781,29.09920310974121,30.78293228149414
2019-06-03,41.530757904052734,6.950168132781982,29.37955093383789,30.94072151184082
2019-06-04,43.05012130737305,7.174367904663086,29.59681510925293,31.12281036376953
